legacy_refn,category_hint,source_filename,source_size_bytes,kind,english,headword,target_storage_path_template
10422,sentence,"here ,adv.jpg",17070,jpg,Come here!,Vieni qui.,words/{word_uuid}/flashcard.jpg
10423,sentence,"here you are ,phr.jpg",35460,jpg,(I)`d like a pair of jeans. - Here (you) are!,Vorrei un paio di jeans. - Ecco qua!,words/{word_uuid}/flashcard.jpg
10424,sentence,"high ,tall ,adj.jpg",23132,jpg,That skyscraper is very high/tall.,Quel grattacielo è molto alto.,words/{word_uuid}/flashcard.jpg
10425,sentence,"hole ,il.jpg",27612,jpg,There is a hole in the wall.,Nel muro c‘è un buco.,words/{word_uuid}/flashcard.jpg
10429,sentence,"horrible ,adj.jpg",22095,jpg,The picture (you) are painting is horrible.,Il quadro che stai dipingendo è orribile.,words/{word_uuid}/flashcard.jpg
10430,sentence,"horse ,il.JPG",24572,jpg,The horse is the most beautiful animal in the world.,Il cavallo è l‘animale più bello del mondo.,words/{word_uuid}/flashcard.jpg
10431,sentence,"hospital ,l (m).jpg",31938,jpg,The museum is next to the hospital.,Il museo è accanto all‘ospedale.,words/{word_uuid}/flashcard.jpg
10432,sentence,"hostel ,l (m).jpg",22977,jpg,Hostels are very cheap but there aren`t any in my village.,Gli ostelli sono molto economici ma nel mio paese non ci sono.,words/{word_uuid}/flashcard.jpg
10433,sentence,"hot ,adj.jpg",36836,jpg,"In summer it`s hot, in winter it`s cold.","D‘estate fa caldo, d‘inverno fa freddo.",words/{word_uuid}/flashcard.jpg
10434,sentence,"hotel ,l (m).jpg",10401,jpg,(I) know a cheap hotel in this area.,Conosco un albergo economico in questa zona.,words/{word_uuid}/flashcard.jpg
10435,sentence,"house ,la.jpg",61639,jpg,Home sweet home.,Casa dolce casa.,words/{word_uuid}/flashcard.jpg
10436,sentence,"how are you ,q.jpg",11185,jpg,"Hi, how are (you)? Pleasure to meet you! (inf.)","Ciao, come stai? Piacere di conoscerti.",words/{word_uuid}/flashcard.jpg
10437,sentence,"how do you say  ,q.jpg",11851,jpg,"How do (you) say ""ombrello"" in English?",Come si dice ¨ombrello¨ in inglese?,words/{word_uuid}/flashcard.jpg
10438,sentence,"great! ,exc.jpg",19488,jpg,"(I) passed the exam! - How good, great!",Ho superato l‘esame! - Grande!,words/{word_uuid}/flashcard.jpg
10439,sentence,"how many ,q.jpg",33507,jpg,How many fish are there?,Quanti pesci ci sono?,words/{word_uuid}/flashcard.jpg
10440,sentence,"how much ,q.jpg",10579,jpg,How much does that cost?,Quanto costa?,words/{word_uuid}/flashcard.jpg
10441,sentence,"how often ,q.jpg",21979,jpg,How often do (you) go to the swimming pool?,Ogni quanto vai in piscina?,words/{word_uuid}/flashcard.jpg
10442,sentence,"how ,q.swf",445,swf,"Hello, how are (you)? (informal)","Ciao , come stai?",words/{word_uuid}/flashcard.png
10444,sentence,"humor ,l (m).jpg",21815,jpg,English humor is strange.,L‘umorismo inglese è strano.,words/{word_uuid}/flashcard.jpg
10446,sentence,"hundred (exactly) ,num.swf",469,swf,(I) have written a hundred sentences.,Ho scritto cento frasi.,words/{word_uuid}/flashcard.png
10447,sentence,"hundreds of ,npl.JPG",45803,jpg,(I) have read hundreds of ads.,Ho letto centanaia di annunci.,words/{word_uuid}/flashcard.jpg
10448,sentence,"hunger ,la.jpg",28893,jpg,Hunger is bad.,La fame è brutta.,words/{word_uuid}/flashcard.jpg
10449,sentence,"husband ,il.jpg",13959,jpg,What`s your husband`s name?,Come si chiama tuo marito?,words/{word_uuid}/flashcard.jpg
10450,sentence,"I ,prn.jpg",11789,jpg,(I)`m Alberto. - And I am Mario.,Sono Alberto. - Ed io sono Mario.,words/{word_uuid}/flashcard.jpg
10451,sentence,"Im sorry ,exc.jpg",17982,jpg,"(I)`m sorry, (I) didn`t  want to hurt you.","Mi dispiace, non volevo ferirti.",words/{word_uuid}/flashcard.jpg
10452,sentence,"ice ,il.jpg",32198,jpg,(I) need some ice for the water.,Ho bisogno di un po‘ di ghiaccio per l‘acqua.,words/{word_uuid}/flashcard.jpg
10453,sentence,"ice cream ,il.jpg",49545,jpg,This ice-cream is very sweet.,Questo gelato è proprio dolce.,words/{word_uuid}/flashcard.jpg
10455,sentence,"idiot (mf) ,n.jpg",17449,jpg,(You) are an idiot!,Sei un idiota!!,words/{word_uuid}/flashcard.jpg
10456,sentence,"if ,conj.swf",204,swf,"If tomorrow is a sunny day, (we)`ll go to the park.",Se domani sarà una bella giornata andremo al parco.,words/{word_uuid}/flashcard.png
10457,sentence,"ill ,adj.jpg",27587,jpg,(I) can`t come because I am ill.,Non posso venire perché mi sono ammalato.,words/{word_uuid}/flashcard.jpg
10458,sentence,"illness ,la.jpg",24918,jpg,Aids is an incurable illness.,L‘aids è una malattia incurabile.,words/{word_uuid}/flashcard.jpg
10460,sentence,"in front ,prep.jpg",8953,jpg,In front of the supermarket there`s a cinema.,Davanti al supermarket c‘è un cinema.,words/{word_uuid}/flashcard.jpg
10461,sentence,"in the middle of ,prep.swf",33305,swf,Don`t stop in the middle of the street.,Non fermarti in mezzo alla strada.,words/{word_uuid}/flashcard.png
10464,sentence,"inflammation ,l (f).jpg",18864,jpg,(I) have a terrible inflammation in the mouth.,Ho una terribile infiammazione in bocca.,words/{word_uuid}/flashcard.jpg
10465,sentence,"information ,l (fpl).jpg",21545,jpg,Where is the information office?,Dove è l‘ufficio informazioni?,words/{word_uuid}/flashcard.jpg
10466,sentence,"inhabitant (mf) ,n.jpg",16472,jpg,How many inhabitants are there in London?,Quanti abitanti ci sono a Londra?,words/{word_uuid}/flashcard.jpg
10468,sentence,"insect ,l (m).jpg",17159,jpg,The mosquito is a very bothersome insect.,La zanzara è un insetto molto fastidioso.,words/{word_uuid}/flashcard.jpg
10469,sentence,"inside ,adv.jpg",44233,jpg,Wait for me inside the shop.,Aspettami dentro il negozio.,words/{word_uuid}/flashcard.jpg
10470,sentence,"intelligent ,adj.jpg",14133,jpg,(It)`s a very intelligent animal.,È un animale veramente intelligente.,words/{word_uuid}/flashcard.jpg
10471,sentence,"invitation ,l (m).jpg",16309,jpg,Has the letter with the invitation arrived?,È arrivata la lettera con l‘invito?,words/{word_uuid}/flashcard.jpg
10472,sentence,"(the weather) is nice today ,phr.jpg",14837,jpg,"Great, the weather is nice today!","Fantastico, fa bello oggi!",words/{word_uuid}/flashcard.jpg
10474,sentence,"January ,m.swf",6400,swf,The new year starts in January.,A gennaio inizia il nuovo anno.,words/{word_uuid}/flashcard.png
10475,sentence,"jeans ,npl.jpg",34796,jpg,(I) love to wear jeans with a t-shirt.,Mi piace indossare i jeans con una maglietta.,words/{word_uuid}/flashcard.jpg
10476,sentence,"jersey ,la.jpg",23375,jpg,(I) have lots of jerseys and few trousers.,Ho tantissime maglie e pochi pantaloni.,words/{word_uuid}/flashcard.jpg
10479,sentence,"journey ,trip ,il.jpg",24812,jpg,Tell me about your journey in Africa!,Raccontami del tuo viaggio in Africa!,words/{word_uuid}/flashcard.jpg
10480,sentence,"jug ,la.jpg",42601,jpg,The cat has broken the jug.,Il gatto ha rotto la brocca.,words/{word_uuid}/flashcard.jpg
10482,sentence,"July ,m.swf",2119,swf,My mum was born in July.,Mia mamma è nata a luglio.,words/{word_uuid}/flashcard.png
10483,sentence,"June ,m.swf",2803,swf,School in Italy ends in June.,La scuola in Italia finisce a giugno.,words/{word_uuid}/flashcard.png
10486,sentence,"kiss ,il.jpg",18194,jpg,(I) am sending you a kiss.,Ti mando un bacio.,words/{word_uuid}/flashcard.jpg
10487,sentence,"kitchen ,stove ,cookery ,la.jpg",27129,jpg,The oven is in the kitchen.,Il forno è in cucina.,words/{word_uuid}/flashcard.jpg
10488,sentence,"knife ,il.jpg",27698,jpg,"(I) need a knife, a spoon and a fork.","Mi servono un coltello, un cucchiaio e una forchetta.",words/{word_uuid}/flashcard.jpg
10489,sentence,"lake ,il.jpg",25411,jpg,Why don`t (we) walk as far as the lake?,Perché non camminiamo fino al lago?,words/{word_uuid}/flashcard.jpg
10490,sentence,"lamb ,l (m).jpg",15934,jpg,(We) eat (one eats) lamb at Easter.,A pasqua si mangia l‘agnello.,words/{word_uuid}/flashcard.jpg
10491,sentence,"lamp ,la.jpg",17403,jpg,The lamp is to the right of the picture.,La lampada è a destra del quadro.,words/{word_uuid}/flashcard.jpg
10493,sentence,"last ,adj.jpg",9139,jpg,(He) was last in the race.,Alla gara è arrivato ultimo.,words/{word_uuid}/flashcard.jpg
10494,sentence,"last night ,adv.jpg",10862,jpg,Last night (I) went out with my friends (m) and I suddenly started to cry.,Ieri sera uscii con i miei amici e improvvisamente mi misi a piangere.,words/{word_uuid}/flashcard.jpg
10495,sentence,"late ,adv.jpg",17801,jpg,This week (I)`ll be late.,Questa settimana farò tardi.,words/{word_uuid}/flashcard.jpg
10497,sentence,"leg ,la.jpg",13801,jpg,My leg hurts.,Mi fa male una gamba.,words/{word_uuid}/flashcard.jpg
10498,sentence,"lemon ,il.jpg",25826,jpg,Add some lemon to the lettuce.,Aggiungi un po‘ di limone alla lattuga.,words/{word_uuid}/flashcard.jpg
10499,sentence,"lemonade ,la.jpg",15890,jpg,"Do (you) prefer milk, tea or lemonade?","Preferisci latte, tè o limonata?",words/{word_uuid}/flashcard.jpg
10500,sentence,"lesson ,la.jpg",20503,jpg,Today`s lesson is boring.,La lezione di oggi è noiosa.,words/{word_uuid}/flashcard.jpg
10503,sentence,"library ,la.jpg",24603,jpg,Last year (I) usually went to the library every day.,L‘anno scorso di solito andavo tutti i giorni in biblioteca.,words/{word_uuid}/flashcard.jpg
10504,sentence,"light ,la.jpg",30653,jpg,Can (you) close the curtain? - There`s too much light.,Puoi chiudere la tenda? - C‘e troppa luce.,words/{word_uuid}/flashcard.jpg
10506,sentence,"lightning ,il.jpg",6328,jpg,Have (you) seen that lightning?,Hai visto quel lampo?,words/{word_uuid}/flashcard.jpg
10507,sentence,"lilac ,adj.swf",895,swf,(I) don`t like lilac.,Non mi piace il lilla.,words/{word_uuid}/flashcard.png
10508,sentence,"lip ,il.jpg",23361,jpg,My lips are chapped.,Le mie labbra sono screpolate.,words/{word_uuid}/flashcard.jpg
10509,sentence,"little (amount) ,adv.jpg",17166,jpg,(I) speak a little English.,Parlo poco l‘inglese.,words/{word_uuid}/flashcard.jpg
10510,sentence,"long ,adj.jpg",12167,jpg,(It)`ll be a long winter.,Sarà un lungo inverno.,words/{word_uuid}/flashcard.jpg
10511,sentence,"lorry ,truck ,il.jpg",17457,jpg,(I) can`t overtake that lorry.,Non posso sorpassare quel camion.,words/{word_uuid}/flashcard.jpg
10512,sentence,"love ,l (m).jpg",18506,jpg,(He) married her for love.,La sposò per amore.,words/{word_uuid}/flashcard.jpg
10513,sentence,"low ,short (person) ,adj.jpg",8774,jpg,My son is quite short for his age.,Mio figlio è piuttosto basso per la sua età.,words/{word_uuid}/flashcard.jpg
10514,sentence,"luck ,la.jpg",12241,jpg,Good luck!,Buona fortuna!,words/{word_uuid}/flashcard.jpg
10515,sentence,"luggage ,il.jpg",39168,jpg,At the airport (they) check the weight of the luggage.,All‘aeroporto controllano il peso dei bagagli.,words/{word_uuid}/flashcard.jpg
10516,sentence,"lunch ,il.jpg",48950,jpg,The lunch was very good.,Il pranzo era ottimo.,words/{word_uuid}/flashcard.jpg
10517,sentence,"make-up ,il.jpg",26326,jpg,(I) don`t like your make-up.,Non mi piace il tuo trucco.,words/{word_uuid}/flashcard.jpg
10518,sentence,"man ,l (m).jpg",12028,jpg,The man sitting next to you is reading a book.,L‘uomo seduto accanto a te sta leggendo un libro.,words/{word_uuid}/flashcard.jpg
10519,sentence,"many thanks ,thank you very much ,exc.jpg",14878,jpg,Here you are. - Thank you very much! - Don`t mention it.,Ecco qua. - Grazie mille! - Non c‘è di che.,words/{word_uuid}/flashcard.jpg
10520,sentence,"March ,m.swf",4946,swf,Spring begins in March.,La primavera inizia a marzo.,words/{word_uuid}/flashcard.png
10522,sentence,"marriage ,il.jpg",17971,jpg,(We) can go to the wedding together.,Possiamo andare al matrimonio insieme.,words/{word_uuid}/flashcard.jpg
10523,sentence,"matches ,npl.jpg",38244,jpg,(I) don`t have a lighter but (I) have matches.,Non ho un accendino ma ho i fiammiferi.,words/{word_uuid}/flashcard.jpg
10524,sentence,"May ,m.swf",5287,swf,Roses bloom in May.,Le rose fioriscono a maggio.,words/{word_uuid}/flashcard.png
10525,sentence,"me ,to me ,prn.jpg",205812,jpg,"Bring it here to me, please.","Portamelo qui, per piacere.",words/{word_uuid}/flashcard.jpg
10526,sentence,"meat ,la.jpg",23527,jpg,My favourite meat is steak.,La mia carne preferita è la bistecca.,words/{word_uuid}/flashcard.jpg
10527,sentence,"microwave ,la.jpg",29442,jpg,The microwave is very convenient.,Il forno a microonde è molto comodo.,words/{word_uuid}/flashcard.jpg
10529,sentence,"million ,num.swf",313,swf,Today (I) have a million things to do.,Oggi ho un milione di cose da fare.,words/{word_uuid}/flashcard.png
10530,sentence,"minute ,il.jpg",25842,jpg,Can (you) wait a minute?,Puoi aspettare un minuto?,words/{word_uuid}/flashcard.jpg
10532,sentence,"mistake ,lo.jpg",13796,jpg,"(I) made a mistake, can (you) lend me the eraser?","Ho fatto un sbaglio, puoi prestarmi la gomma?",words/{word_uuid}/flashcard.jpg
10533,sentence,"mixed ,adj.jpg",16447,jpg,In summer the thing (I) love most is having (to have) a mixed ice-cream.,In estate la cosa che mi piace di più è prendere un gelato misto.,words/{word_uuid}/flashcard.jpg
10534,sentence,"moment ,il.jpg",24833,jpg,Can (you) wait a moment?,Puoi aspettare un momento?,words/{word_uuid}/flashcard.jpg
10535,sentence,"Monday ,m.swf",1182,swf,The day of the week (I) hate most is Monday.,Il giorno della settimana che odio di più è il lunedì.,words/{word_uuid}/flashcard.png
10536,sentence,"money ,n.jpg",25696,jpg,Time is money.,Il tempo è denaro.,words/{word_uuid}/flashcard.jpg
10537,sentence,"monkey ,la.jpg",24134,jpg,All monkeys like bananas.,A tutte le scimmie piacciono le banane.,words/{word_uuid}/flashcard.jpg
10538,sentence,"month ,il.swf",5652,swf,(I) was born in the month of December. (m),Sono nato nel mese di dicembre.,words/{word_uuid}/flashcard.png
10539,sentence,"moon ,la.jpg",17616,jpg,Today the moon is covered by the clouds.,Oggi la luna è coperta dalle nuvole.,words/{word_uuid}/flashcard.jpg
10540,sentence,"more ,adj adv.swf",503,swf,(I) must study more if (I) want to pass the exam.,Devo studiare di più se voglio passare l‘esame.,words/{word_uuid}/flashcard.png
10541,sentence,"morning (in the) ,phr.jpg",18662,jpg,Tomorrow morning (I)`ll go to the market.,Domani mattina andrò al mercato.,words/{word_uuid}/flashcard.jpg
10545,sentence,"motorway ,l (f).jpg",24680,jpg,If (you) drive along the motorway (you) have to pay a toll.,Se vai in autostrada devi pagare un pedaggio.,words/{word_uuid}/flashcard.jpg
10546,sentence,"mouse ,il.jpg",11907,jpg,Cats love to chase mice.,I gatti amano inseguire i topi.,words/{word_uuid}/flashcard.jpg
10547,sentence,"mouth ,la.jpg",13849,jpg,(He) doesn`t have all the teeth in (his) mouth.,Non ha tutti i denti in bocca.,words/{word_uuid}/flashcard.jpg
10548,sentence,"much ,a lot (many) ,adj adv.swf",468,swf,Today (I) have done a lot of exercises.,Oggi ho fatto molti esercizi.,words/{word_uuid}/flashcard.png
10552,sentence,"mushroom ,il.jpg",46290,jpg,(I)`d like a dish of meat with mushrooms.,Vorrei un piatto di carne con funghi.,words/{word_uuid}/flashcard.jpg
10554,sentence,"my ,adj.jpg",17297,jpg,This is my father.,Questo è mio padre.,words/{word_uuid}/flashcard.jpg
10555,sentence,name.jpg,11664,jpg,Could you tell me the name of the addressee? (form.sing),Mi può dire il nome del destinatario?,words/{word_uuid}/flashcard.jpg
10556,sentence,"nationality ,la.jpg",11605,jpg,What is your nationality?,Qual è la tua nazionalità?,words/{word_uuid}/flashcard.jpg
10557,sentence,"natural ,adj.jpg",41829,jpg,My boyfriend studies natural science.,Il mio ragazzo studia scienze naturali.,words/{word_uuid}/flashcard.jpg
10558,sentence,"near ,prep.jpg",10365,jpg,Come near (close to) me.,Vieni vicino a me.,words/{word_uuid}/flashcard.jpg
10559,sentence,"necessary ,adj.jpg",16269,jpg,The journey is boring but necessary.,Il viaggio è noioso ma necessario.,words/{word_uuid}/flashcard.jpg
10560,sentence,"neither ,adv.jpg",11492,jpg,Neither of them is nice.,Nessuno dei due è simpatico.,words/{word_uuid}/flashcard.jpg
10561,sentence,"neither nor ,conj.jpg",11492,jpg,Neither my sister nor I have the car.,Né io né mia sorella abbiamo la macchina.,words/{word_uuid}/flashcard.jpg
10563,sentence,"never ,adv.jpg",11492,jpg,(I) will never be able to finish this job.,Non riuscirò mai a finire questo lavoro.,words/{word_uuid}/flashcard.jpg
10564,sentence,"never again ,adv.jpg",11492,jpg,(I) won`t speak to him (n)ever again.,Non gli parlerò mai più.,words/{word_uuid}/flashcard.jpg
10565,sentence,"new ,adj.jpg",14697,jpg,Do (you) like my new sweater? (inf.sing),Ti piace il mio maglione nuovo?,words/{word_uuid}/flashcard.jpg
10568,sentence,"next to ,prep.jpg",17020,jpg,My house is next to yours.,La mia casa è accanto alla tua.,words/{word_uuid}/flashcard.jpg
10569,sentence,"night ,la.jpg",37044,jpg,(I) can`t sleep at night.,La notte non riesco a dormire.,words/{word_uuid}/flashcard.jpg
10570,sentence,"nine ,num.swf",1730,swf,Cats have nine lives. (Lit. A cat has nine lives.),Il gatto ha nove vite.,words/{word_uuid}/flashcard.png
10572,sentence,"ninety ,num.swf",410,swf,My grandfather is ninety years old.,Mio nonno ha novanta anni.,words/{word_uuid}/flashcard.png
10575,sentence,"no ,not ,adv.jpg",15229,jpg,"No, (I) have no idea.","No, non ne ho idea.",words/{word_uuid}/flashcard.jpg
10576,sentence,"nobody ,prn.jpg",19536,jpg,Nobody came to the birthday party.,Nessuno è venuto alla festa di compleanno.,words/{word_uuid}/flashcard.jpg
10577,sentence,"noisy ,adj.jpg",14970,jpg,This restaurant is clean but noisy.,Questo ristorante è pulito ma rumoroso.,words/{word_uuid}/flashcard.jpg
